Weight,Temp_Bottom,Temp_Middle,Temp_Top,Current,Voltage,Energy_Q
748.51,25.20,125.00,125.00,0.00,0.00,0.000
748.65,25.30,62.50,125.00,0.00,0.00,0.000
748.70,25.30,125.00,125.00,0.00,0.00,0.000
748.64,25.30,125.00,125.00,0.00,0.00,0.000
748.48,25.30,62.50,125.00,0.00,0.00,0.000
748.58,25.30,125.00,125.00,0.00,0.00,0.000
748.60,25.40,125.00,125.00,0.00,0.00,0.000
748.63,25.50,125.00,125.00,0.00,0.00,0.000
748.55,25.50,125.00,125.00,0.00,0.00,0.000
748.64,25.60,125.00,125.00,0.00,0.00,0.000
748.57,25.70,125.00,125.00,0.00,0.00,0.000
748.59,25.80,125.00,125.00,0.00,0.00,0.000
748.57,25.80,125.00,125.00,0.00,0.00,0.000
748.50,25.90,125.00,125.00,0.00,0.00,0.000
748.52,26.00,125.00,125.00,0.00,0.00,0.000
748.49,26.10,125.00,125.00,0.00,0.00,0.000
748.42,26.10,125.00,125.00,0.00,0.00,0.000
748.40,26.20,125.00,125.00,0.00,0.00,0.000
748.35,26.30,125.00,125.00,0.00,0.00,0.000
748.34,26.40,125.00,125.00,0.00,0.00,0.000
748.19,26.40,125.00,125.00,0.00,0.00,0.000
748.22,26.50,125.00,125.00,0.00,0.00,0.000
748.22,26.60,125.00,125.00,0.00,0.00,0.000
748.08,26.60,125.00,125.00,0.00,0.00,0.000
747.90,26.50,125.00,125.00,0.00,0.00,0.000
748.10,26.50,125.00,125.00,0.00,0.00,0.000
748.04,26.50,125.00,125.00,0.00,0.00,0.000
747.89,26.50,125.00,125.00,0.00,0.00,0.000
747.84,26.50,125.00,125.00,0.00,0.00,0.000
747.79,26.60,125.00,125.00,0.00,0.00,0.000
747.75,26.60,125.00,125.00,0.00,0.00,0.000
747.74,26.60,125.00,125.00,0.00,0.00,0.000
747.87,26.70,125.00,125.00,0.00,0.00,0.000
747.83,26.80,125.00,125.00,0.00,0.00,0.000
747.52,26.90,125.00,125.00,0.00,0.00,0.000
747.56,26.90,125.00,125.00,0.00,0.00,0.000
747.55,26.90,125.00,125.00,0.00,0.00,0.000
747.49,26.90,125.00,125.00,0.00,0.00,0.000
747.48,26.90,125.00,125.00,0.00,0.00,0.000
747.43,26.80,125.00,125.00,0.00,0.00,0.000
747.42,26.80,125.00,125.00,0.00,0.00,0.000
747.46,26.70,125.00,125.00,0.00,0.00,0.000
747.29,26.70,125.00,125.00,0.00,0.00,0.000
747.26,26.60,125.00,125.00,0.00,0.00,0.000
747.22,26.50,125.00,125.00,0.00,0.00,0.000
747.35,26.40,125.00,125.00,0.00,0.00,0.000
747.28,26.20,125.00,125.00,0.00,0.00,0.000
747.19,26.20,125.00,125.00,0.00,0.00,0.000
747.09,26.10,125.00,125.00,0.00,0.00,0.000
747.01,26.00,125.00,125.00,0.00,0.00,0.000
747.08,26.00,125.00,125.00,0.00,0.00,0.000
746.84,25.80,125.00,125.00,0.00,0.00,0.000
746.82,25.80,125.00,125.00,0.00,0.00,0.000
746.96,25.70,125.00,125.00,0.00,0.00,0.000
746.81,25.60,125.00,125.00,0.00,0.00,0.000
747.24,25.50,125.00,125.00,0.00,0.00,0.000
747.29,25.40,125.00,125.00,0.00,0.00,0.000
747.23,25.40,125.00,125.00,0.00,0.00,0.000
747.34,25.40,125.00,125.00,0.00,0.00,0.000
747.28,25.30,125.00,125.00,0.00,0.00,0.000
747.31,25.30,125.00,125.00,0.00,0.00,0.000
747.35,25.30,125.00,125.00,0.00,0.00,0.000
747.29,25.30,62.50,125.00,0.00,0.00,0.000
747.30,25.30,125.00,125.00,0.00,0.00,0.000
747.23,25.40,125.00,125.00,0.00,0.00,0.000
747.19,25.50,125.00,125.00,0.00,0.00,0.000
747.46,25.50,125.00,125.00,0.00,0.00,0.000
747.39,25.50,125.00,125.00,0.00,0.00,0.000
747.42,25.60,125.00,125.00,0.00,0.00,0.000
747.30,25.60,125.00,125.00,0.00,0.00,0.000
747.33,25.70,125.00,125.00,0.00,0.00,0.000
747.29,25.70,125.00,125.00,0.00,0.00,0.000
747.35,25.70,125.00,125.00,0.00,0.00,0.000
747.33,25.70,125.00,125.00,0.00,0.00,0.000
747.18,25.70,125.00,125.00,0.00,0.00,0.000
747.18,25.80,125.00,125.00,0.00,0.00,0.000
747.16,25.80,125.00,125.00,0.00,0.00,0.000
747.13,25.80,125.00,125.00,0.00,0.00,0.000
746.86,25.90,125.00,125.00,0.00,0.00,0.000
746.83,25.90,125.00,125.00,0.00,0.00,0.000
746.78,25.90,125.00,125.00,0.00,0.00,0.000
746.77,26.00,125.00,125.00,0.00,0.00,0.000
746.76,26.10,125.00,125.00,0.00,0.00,0.000
746.67,26.10,125.00,125.00,0.00,0.00,0.000
746.66,26.10,125.00,125.00,0.00,0.00,0.000
746.62,26.10,125.00,125.00,0.00,0.00,0.000
746.51,26.10,125.00,125.00,0.00,0.00,0.000
746.67,26.10,125.00,125.00,0.00,0.00,0.000
746.66,26.10,125.00,125.00,0.00,0.00,0.000
746.60,26.20,125.00,125.00,0.00,0.00,0.000
746.58,26.20,125.00,125.00,0.00,0.00,0.000
746.47,26.30,125.00,125.00,0.00,0.00,0.000
746.47,26.30,125.00,125.00,0.00,0.00,0.000
746.48,26.30,125.00,125.00,0.00,0.00,0.000
746.48,26.40,125.00,125.00,0.00,0.00,0.000
746.72,26.40,125.00,125.00,0.00,0.00,0.000
746.46,26.40,125.00,125.00,0.00,0.00,0.000
746.28,26.50,125.00,125.00,0.00,0.00,0.000
746.01,26.50,125.00,125.00,0.00,0.00,0.000
746.25,26.40,125.00,125.00,0.00,0.00,0.000
746.15,26.40,125.00,125.00,0.00,0.00,0.000
746.15,26.40,125.00,125.00,0.00,0.00,0.000
746.12,26.30,125.00,125.00,0.00,0.00,0.000
745.95,26.30,125.00,125.00,0.00,0.00,0.000
746.12,26.10,125.00,125.00,0.00,0.00,0.000
746.04,26.00,125.00,125.00,0.00,0.00,0.000
745.93,26.00,125.00,125.00,0.00,0.00,0.000
745.91,25.90,125.00,125.00,0.00,0.00,0.000
745.73,25.80,125.00,125.00,0.00,0.00,0.000
745.76,25.70,125.00,125.00,0.00,0.00,0.000
745.77,25.60,125.00,125.00,0.00,0.00,0.000
745.82,25.60,125.00,125.00,0.00,0.00,0.000
745.77,25.60,125.00,125.00,0.00,0.00,0.000
745.75,25.60,125.00,125.00,0.00,0.00,0.000
745.81,25.60,125.00,125.00,0.00,0.00,0.000
745.84,25.60,125.00,125.00,0.00,0.00,0.000
745.85,25.70,125.00,125.00,0.00,0.00,0.000
745.91,25.70,125.00,125.00,0.00,0.00,0.000
745.93,25.70,125.00,125.00,0.00,0.00,0.000
745.99,25.80,125.00,125.00,0.00,0.00,0.000
745.96,25.90,125.00,125.00,0.00,0.00,0.000
745.98,25.90,125.00,125.00,0.00,0.00,0.000
746.00,25.90,125.00,125.00,0.00,0.00,0.000
746.02,26.00,125.00,125.00,0.00,0.00,0.000
745.96,26.10,125.00,125.00,0.00,0.00,0.000
745.77,26.10,125.00,125.00,0.00,0.00,0.000
745.80,26.10,125.00,125.00,0.00,0.00,0.000
745.75,26.20,125.00,125.00,0.00,0.00,0.000
745.82,26.20,125.00,125.00,0.00,0.00,0.000
745.72,26.20,125.00,125.00,0.00,0.00,0.000
745.63,26.30,125.00,125.00,0.00,0.00,0.000
745.62,26.30,125.00,125.00,0.00,0.00,0.000
745.62,26.40,125.00,125.00,0.00,0.00,0.000
745.58,26.50,125.00,125.00,0.00,0.00,0.000
745.58,26.50,125.00,125.00,0.00,0.00,0.000
745.53,26.60,125.00,125.00,0.00,0.00,0.000
745.46,26.60,125.00,125.00,0.00,0.00,0.000
745.44,26.60,125.00,125.00,0.00,0.00,0.000
745.40,26.60,125.00,125.00,0.00,0.00,0.000
745.41,26.70,125.00,125.00,0.00,0.00,0.000
745.30,26.70,125.00,125.00,0.00,0.00,0.000
745.27,26.70,125.00,125.00,0.00,0.00,0.000
745.26,26.80,125.00,125.00,0.00,0.00,0.000
745.16,26.80,125.00,125.00,0.00,0.00,0.000
745.17,26.80,125.00,125.00,0.00,0.00,0.000
745.06,26.90,125.00,125.00,0.00,0.00,0.000
744.91,26.90,125.00,125.00,0.00,0.00,0.000
744.93,26.90,125.00,125.00,0.00,0.00,0.000
744.81,26.80,125.00,125.00,0.00,0.00,0.000
744.89,26.70,125.00,125.00,0.00,0.00,0.000
744.82,26.70,125.00,125.00,0.00,0.00,0.000
744.78,26.60,125.00,125.00,0.00,0.00,0.000
744.80,26.60,125.00,125.00,0.00,0.00,0.000
744.73,26.40,125.00,125.00,0.00,0.00,0.000
744.66,26.30,125.00,125.00,0.00,0.00,0.000
744.66,26.30,125.00,125.00,0.00,0.00,0.000
744.55,26.20,125.00,125.00,0.00,0.00,0.000
744.40,26.20,125.00,125.00,0.00,0.00,0.000
744.42,26.10,125.00,125.00,0.00,0.00,0.000
744.31,26.00,125.00,125.00,0.00,0.00,0.000
744.27,25.90,125.00,125.00,0.00,0.00,0.000
744.42,25.80,125.00,125.00,0.00,0.00,0.000
744.31,25.80,125.00,125.00,0.00,0.00,0.000
744.43,25.70,125.00,125.00,0.00,0.00,0.000
744.33,25.70,125.00,125.00,0.00,0.00,0.000
744.38,25.60,125.00,125.00,0.00,0.00,0.000
744.36,25.60,125.00,125.00,0.00,0.00,0.000
744.39,25.60,125.00,125.00,0.00,0.00,0.000
744.44,25.60,125.00,125.00,0.00,0.00,0.000
744.44,25.60,125.00,125.00,0.00,0.00,0.000
744.48,25.60,125.00,125.00,0.00,0.00,0.000
744.45,25.60,125.00,125.00,0.00,0.00,0.000
744.54,25.60,125.00,125.00,0.00,0.00,0.000
744.56,25.80,125.00,125.00,0.00,0.00,0.000
744.54,25.80,125.00,125.00,0.00,0.00,0.000
744.56,25.90,125.00,125.00,0.00,0.00,0.000
744.60,26.00,125.00,125.00,0.00,0.00,0.000
744.58,26.10,125.00,125.00,0.00,0.00,0.000
744.54,26.00,125.00,125.00,0.00,0.00,0.000
744.52,26.10,125.00,125.00,0.00,0.00,0.000
744.23,26.00,125.00,125.00,0.00,0.00,0.000
744.24,26.10,125.00,125.00,0.00,0.00,0.000
744.31,26.20,125.00,125.00,0.00,0.00,0.000
744.39,26.20,125.00,125.00,0.00,0.00,0.000
744.66,26.20,125.00,125.00,0.00,0.00,0.000
744.32,26.20,125.00,125.00,0.00,0.00,0.000
744.50,26.30,125.00,125.00,0.00,0.00,0.000
744.47,26.40,125.00,125.00,0.00,0.00,0.000
744.46,26.50,125.00,125.00,0.00,0.00,0.000
744.44,26.40,125.00,125.00,0.00,0.00,0.000
744.29,26.40,125.00,125.00,0.00,0.00,0.000
744.20,26.40,125.00,125.00,0.00,0.00,0.000
744.14,26.50,125.00,125.00,0.00,0.00,0.000
743.99,26.60,125.00,125.00,0.00,0.00,0.000
744.06,26.60,125.00,125.00,0.00,0.00,0.000
744.01,26.60,125.00,125.00,0.00,0.00,0.000
744.01,26.60,125.00,125.00,0.00,0.00,0.000
743.94,26.70,125.00,125.00,0.00,0.00,0.000
743.92,26.70,125.00,125.00,0.00,0.00,0.000
743.82,26.80,125.00,125.00,0.00,0.00,0.000
743.89,26.90,125.00,125.00,0.00,0.00,0.000
743.75,26.90,125.00,125.00,0.00,0.00,0.000
743.77,26.90,125.00,125.00,0.00,0.00,0.000
743.79,26.80,125.00,125.00,0.00,0.00,0.000
743.69,26.90,125.00,125.00,0.00,0.00,0.000
743.73,26.90,125.00,125.00,0.00,0.00,0.000
743.65,26.80,125.00,125.00,0.00,0.00,0.000
743.72,26.70,125.00,125.00,0.00,0.00,0.000
743.38,26.60,125.00,125.00,0.00,0.00,0.000
743.30,26.50,125.00,125.00,0.00,0.00,0.000
743.21,26.50,125.00,125.00,0.00,0.00,0.000
743.16,26.40,125.00,125.00,0.00,0.00,0.000
743.16,26.30,125.00,125.00,0.00,0.00,0.000
743.08,26.20,125.00,125.00,0.00,0.00,0.000
742.98,26.10,125.00,125.00,0.00,0.00,0.000
742.96,26.00,125.00,125.00,0.00,0.00,0.000
742.86,26.00,125.00,125.00,0.00,0.00,0.000
742.84,25.80,125.00,125.00,0.00,0.00,0.000
742.88,25.80,125.00,125.00,0.00,0.00,0.000
742.82,25.70,125.00,125.00,0.00,0.00,0.000
742.87,25.70,125.00,125.00,0.00,0.00,0.000
742.83,25.70,125.00,125.00,0.00,0.00,0.000
742.91,25.60,125.00,125.00,0.00,0.00,0.000
742.80,25.60,125.00,125.00,0.00,0.00,0.000
743.03,25.60,125.00,125.00,0.00,0.00,0.000
743.00,25.60,125.00,125.00,0.00,0.00,0.000
743.05,25.50,125.00,125.00,0.00,0.00,0.000
743.09,25.50,125.00,125.00,0.00,0.00,0.000
743.06,25.50,125.00,125.00,0.00,0.00,0.000
743.16,25.60,125.00,125.00,0.00,0.00,0.000
743.11,25.60,125.00,125.00,0.00,0.00,0.000
743.16,25.70,125.00,125.00,0.00,0.00,0.000
743.13,25.70,125.00,125.00,0.00,0.00,0.000
743.19,25.70,125.00,125.00,0.00,0.00,0.000
743.23,25.70,125.00,125.00,0.00,0.00,0.000
743.21,25.80,125.00,125.00,0.00,0.00,0.000
743.17,25.80,125.00,125.00,0.00,0.00,0.000
743.12,25.80,125.00,125.00,0.00,0.00,0.000
743.08,25.90,125.00,125.00,0.00,0.00,0.000
743.08,26.00,125.00,125.00,0.00,0.00,0.000
743.07,26.00,125.00,125.00,0.00,0.00,0.000
743.37,26.00,125.00,125.00,0.00,0.00,0.000
743.35,26.00,125.00,125.00,0.00,0.00,0.000
743.00,26.10,125.00,125.00,0.00,0.00,0.000
742.92,26.10,125.00,125.00,0.00,0.00,0.000
743.07,26.20,125.00,125.00,0.00,0.00,0.000
743.03,26.30,125.00,125.00,0.00,0.00,0.000
743.02,26.30,125.00,125.00,0.00,0.00,0.000
743.06,26.30,125.00,125.00,0.00,0.00,0.000
742.94,26.40,125.00,125.00,0.00,0.00,0.000
742.77,26.40,125.00,125.00,0.00,0.00,0.000
742.72,26.40,125.00,125.00,0.00,0.00,0.000
742.87,26.50,125.00,125.00,0.00,0.00,0.000
742.86,26.50,125.00,125.00,0.00,0.00,0.000
742.84,26.60,125.00,125.00,0.00,0.00,0.000
742.79,26.60,125.00,125.00,0.00,0.00,0.000
742.71,26.80,125.00,125.00,0.00,0.00,0.000
742.54,26.90,125.00,125.00,0.00,0.00,0.000
742.62,27.00,125.00,125.00,0.00,0.00,0.000
742.54,27.00,125.00,125.00,0.00,0.00,0.000
742.47,27.00,125.00,125.00,0.00,0.00,0.000
742.53,27.00,125.00,125.00,0.00,0.00,0.000
742.52,27.00,125.00,125.00,0.00,0.00,0.000
742.43,27.00,125.00,125.00,0.00,0.00,0.000
742.43,26.90,125.00,125.00,0.00,0.00,0.000
742.31,27.00,125.00,125.00,0.00,0.00,0.000
742.37,26.90,125.00,125.00,0.00,0.00,0.000
742.29,26.80,125.00,125.00,0.00,0.00,0.000
742.15,26.80,125.00,125.00,0.00,0.00,0.000
742.06,26.70,125.00,125.00,0.00,0.00,0.000
742.08,26.70,125.00,125.00,0.00,0.00,0.000
741.95,26.50,125.00,125.00,0.00,0.00,0.000
741.93,26.50,125.00,125.00,0.00,0.00,0.000
741.85,26.40,125.00,125.00,0.00,0.00,0.000
741.75,26.30,125.00,125.00,0.00,0.00,0.000
741.77,26.20,125.00,125.00,0.00,0.00,0.000
741.76,26.20,125.00,125.00,0.00,0.00,0.000
741.77,26.10,125.00,125.00,0.00,0.00,0.000
741.72,26.10,125.00,125.00,0.00,0.00,0.000
741.79,26.00,125.00,125.00,0.00,0.00,0.000
741.78,26.00,125.00,125.00,0.00,0.00,0.000
741.60,26.00,125.00,125.00,0.00,0.00,0.000
741.82,26.00,125.00,125.00,0.00,0.00,0.000
741.74,26.00,125.00,125.00,0.00,0.00,0.000
741.80,25.90,125.00,125.00,0.00,0.00,0.000
741.91,26.00,102.80,125.00,0.00,0.00,0.000
742.00,26.00,95.00,125.00,0.00,0.00,0.000
741.91,26.00,94.90,125.00,0.00,0.00,0.000
741.86,26.00,94.80,125.00,0.00,0.00,0.000
741.79,26.10,94.90,125.00,0.00,0.00,0.000
741.83,26.20,94.90,125.00,0.00,0.00,0.000
741.91,26.30,95.20,125.00,0.00,0.00,0.000
741.93,26.40,103.00,125.00,0.00,0.00,0.000
741.81,26.40,103.20,125.00,0.00,0.00,0.000
741.78,26.50,125.00,125.00,0.00,0.00,0.000
741.77,26.60,125.00,125.00,0.00,0.00,0.000
741.79,26.60,125.00,125.00,0.00,0.00,0.000
741.83,26.60,125.00,125.00,0.00,0.00,0.000
742.01,26.60,125.00,125.00,0.00,0.00,0.000
741.98,26.70,125.00,125.00,0.00,0.00,0.000
741.90,26.80,125.00,125.00,0.00,0.00,0.000
741.91,26.80,125.00,125.00,0.00,0.00,0.000
741.97,26.80,125.00,125.00,0.00,0.00,0.000
741.82,26.90,125.00,125.00,0.00,0.00,0.000
742.03,26.90,125.00,125.00,0.00,0.00,0.000
741.88,27.00,125.00,125.00,0.00,0.00,0.000
741.74,27.00,125.00,125.00,0.00,0.00,0.000
741.82,27.00,125.00,125.00,0.00,0.00,0.000
741.67,27.00,125.00,125.00,0.00,0.00,0.000
741.67,27.00,125.00,125.00,0.00,0.00,0.000
741.68,27.00,125.00,125.00,0.00,0.00,0.000
741.58,27.00,125.00,125.00,0.00,0.00,0.000
741.54,27.00,125.00,125.00,0.00,0.00,0.000
741.53,27.00,125.00,125.00,0.00,0.00,0.000
741.59,27.00,125.00,125.00,0.00,0.00,0.000
741.52,27.00,125.00,125.00,0.00,0.00,0.000
741.40,27.00,125.00,125.00,0.00,0.00,0.000
741.44,26.90,125.00,125.00,0.00,0.00,0.000
741.56,26.90,125.00,125.00,0.00,0.00,0.000
741.44,26.90,125.00,125.00,0.00,0.00,0.000
741.30,26.80,125.00,125.00,0.00,0.00,0.000
741.23,26.70,125.00,125.00,0.00,0.00,0.000
741.23,26.60,125.00,125.00,0.00,0.00,0.000
741.18,26.60,125.00,125.00,0.00,0.00,0.000
741.10,26.60,125.00,125.00,0.00,0.00,0.000
741.04,26.40,125.00,125.00,0.00,0.00,0.000
740.89,26.30,125.00,125.00,0.00,0.00,0.000
740.78,26.30,125.00,125.00,0.00,0.00,0.000
740.88,26.30,125.00,125.00,0.00,0.00,0.000
740.74,26.20,125.00,125.00,0.00,0.00,0.000
740.70,26.00,125.00,125.00,0.00,0.00,0.000
740.71,26.00,125.00,125.00,0.00,0.00,0.000
740.68,25.90,125.00,125.00,0.00,0.00,0.000
740.72,25.90,125.00,125.00,0.00,0.00,0.000
740.68,25.80,125.00,125.00,0.00,0.00,0.000
740.74,25.70,125.00,125.00,0.00,0.00,0.000
740.70,25.70,125.00,125.00,0.00,0.00,0.000
740.71,25.70,125.00,125.00,0.00,0.00,0.000
740.77,25.70,125.00,125.00,0.00,0.00,0.000
740.89,25.70,95.50,125.00,0.00,0.00,0.000
740.91,25.80,95.20,125.00,0.00,0.00,0.000
740.92,25.90,94.80,125.00,0.00,0.00,0.000
741.00,25.90,94.80,125.00,0.00,0.00,0.000
740.96,25.90,90.90,125.00,0.00,0.00,0.000
740.88,26.00,91.00,125.00,0.00,0.00,0.000
741.03,26.10,94.90,125.00,0.00,0.00,0.000
740.96,26.20,95.00,125.00,0.00,0.00,0.000
740.96,26.30,95.40,125.00,0.00,0.00,0.000
740.94,26.40,95.60,125.00,0.00,0.00,0.000
740.86,26.40,103.60,125.00,0.00,0.00,0.000
740.92,26.40,125.00,125.00,0.00,0.00,0.000
740.97,26.40,125.00,125.00,0.00,0.00,0.000
740.89,26.50,125.00,125.00,0.00,0.00,0.000
740.77,26.60,125.00,125.00,0.00,0.00,0.000
740.79,26.60,125.00,125.00,0.00,0.00,0.000
740.77,26.60,125.00,125.00,0.00,0.00,0.000
740.75,26.60,125.00,125.00,0.00,0.00,0.000
740.71,26.60,125.00,125.00,0.00,0.00,0.000
740.77,26.60,125.00,125.00,0.00,0.00,0.000
740.66,26.70,125.00,125.00,0.00,0.00,0.000
740.60,26.70,125.00,125.00,0.00,0.00,0.000
740.54,26.80,125.00,125.00,0.00,0.00,0.000
740.57,26.80,125.00,125.00,0.00,0.00,0.000
740.45,26.90,125.00,125.00,0.00,0.00,0.000
740.46,27.00,125.00,125.00,0.00,0.00,0.000
740.41,27.00,125.00,125.00,0.00,0.00,0.000
740.50,27.00,125.00,125.00,0.00,0.00,0.000
740.38,27.00,125.00,125.00,0.00,0.00,0.000
740.36,27.10,125.00,125.00,0.00,0.00,0.000
740.24,27.20,125.00,125.00,0.00,0.00,0.000
740.23,27.20,125.00,125.00,0.00,0.00,0.000
740.18,27.20,125.00,125.00,0.00,0.00,0.000
740.22,27.30,125.00,125.00,0.00,0.00,0.000
740.22,27.30,125.00,125.00,0.00,0.00,0.000
740.11,27.20,125.00,125.00,0.00,0.00,0.000
740.02,27.10,125.00,125.00,0.00,0.00,0.000
740.09,27.10,125.00,125.00,0.00,0.00,0.000
739.96,27.00,125.00,125.00,0.00,0.00,0.000
739.91,26.80,125.00,125.00,0.00,0.00,0.000
739.88,26.80,125.00,125.00,0.00,0.00,0.000
739.81,26.60,125.00,125.00,0.00,0.00,0.000
739.68,26.50,125.00,125.00,0.00,0.00,0.000
739.61,26.40,125.00,125.00,0.00,0.00,0.000
739.58,26.30,125.00,125.00,0.00,0.00,0.000
739.52,26.10,125.00,125.00,0.00,0.00,0.000
739.41,26.00,125.00,125.00,0.00,0.00,0.000
739.41,26.00,125.00,125.00,0.00,0.00,0.000
739.44,25.90,125.00,125.00,0.00,0.00,0.000
739.25,25.80,125.00,125.00,0.00,0.00,0.000
739.33,25.70,125.00,125.00,0.00,0.00,0.000
739.30,25.70,125.00,125.00,0.00,0.00,0.000
739.32,25.60,125.00,125.00,0.00,0.00,0.000
739.43,25.60,125.00,125.00,0.00,0.00,0.000
739.41,25.70,96.20,125.00,0.00,0.00,0.000
739.54,25.70,95.80,125.00,0.00,0.00,0.000
739.50,25.70,91.30,125.00,0.00,0.00,0.000
739.57,25.70,91.10,125.00,0.00,0.00,0.000
739.75,25.80,90.90,125.00,0.00,0.00,0.000
739.65,25.90,90.60,125.00,0.00,0.00,0.000
739.58,25.90,90.60,125.00,0.00,0.00,0.000
739.80,25.90,90.60,125.00,0.00,0.00,0.000
739.72,25.90,90.80,125.00,0.00,0.00,0.000
739.69,26.00,90.90,125.00,0.00,0.00,0.000
739.74,26.10,91.10,125.00,0.00,0.00,0.000
739.75,26.10,91.50,125.00,0.00,0.00,0.000
739.76,26.20,95.60,125.00,0.00,0.00,0.000
739.36,26.30,95.90,125.00,0.00,0.00,0.000
739.43,26.40,104.20,125.00,0.00,0.00,0.000
739.46,26.50,125.00,125.00,0.00,0.00,0.000
739.67,26.50,125.00,125.00,0.00,0.00,0.000
739.55,26.60,125.00,125.00,0.00,0.00,0.000
739.66,26.60,125.00,125.00,0.00,0.00,0.000
739.56,26.70,125.00,125.00,0.00,0.00,0.000
739.52,26.70,125.00,125.00,0.00,0.00,0.000
739.49,26.70,125.00,125.00,0.00,0.00,0.000
739.46,26.70,125.00,125.00,0.00,0.00,0.000
739.42,26.70,125.00,125.00,0.00,0.00,0.000
739.43,26.70,125.00,125.00,0.00,0.00,0.000
739.35,26.70,125.00,125.00,0.00,0.00,0.000
739.23,26.70,125.00,125.00,0.00,0.00,0.000
739.23,26.80,125.00,125.00,0.00,0.00,0.000
739.14,26.90,125.00,125.00,0.00,0.00,0.000
739.00,26.80,125.00,125.00,0.00,0.00,0.000
739.03,26.80,125.00,125.00,0.00,0.00,0.000
739.01,26.80,125.00,125.00,0.00,0.00,0.000
739.00,26.90,125.00,125.00,0.00,0.00,0.000
739.03,26.80,125.00,125.00,0.00,0.00,0.000
738.91,26.80,125.00,125.00,0.00,0.00,0.000
738.97,26.70,125.00,125.00,0.00,0.00,0.000
738.94,26.70,125.00,125.00,0.00,0.00,0.000
738.90,26.70,125.00,125.00,0.00,0.00,0.000
738.91,26.70,125.00,125.00,0.00,0.00,0.000
739.02,26.70,125.00,125.00,0.00,0.00,0.000
738.87,26.60,125.00,125.00,0.00,0.00,0.000
738.90,26.50,125.00,125.00,0.00,0.00,0.000
738.77,26.40,125.00,125.00,0.00,0.00,0.000
738.78,26.40,125.00,125.00,0.00,0.00,0.000
738.69,26.20,125.00,125.00,0.00,0.00,0.000
738.43,26.10,125.00,125.00,0.00,0.00,0.000
738.54,26.00,125.00,125.00,0.00,0.00,0.000
738.54,25.90,125.00,125.00,0.00,0.00,0.000
738.49,25.80,125.00,125.00,0.00,0.00,0.000
738.49,25.70,125.00,125.00,0.00,0.00,0.000
738.45,25.60,125.00,125.00,0.00,0.00,0.000
738.41,25.60,125.00,125.00,0.00,0.00,0.000
738.47,25.60,125.00,125.00,0.00,0.00,0.000
738.49,25.60,125.00,125.00,0.00,0.00,0.000
738.54,25.60,125.00,125.00,0.00,0.00,0.000
738.55,25.50,125.00,125.00,0.00,0.00,0.000
738.59,25.60,96.10,125.00,0.00,0.00,0.000
738.60,25.60,91.80,125.00,0.00,0.00,0.000
738.64,25.60,91.50,125.00,0.00,0.00,0.000
738.72,25.70,90.70,125.00,0.00,0.00,0.000
738.73,25.60,90.60,125.00,0.00,0.00,0.000
738.65,25.60,90.40,125.00,0.00,0.00,0.000
738.76,25.60,90.40,125.00,0.00,0.00,0.000
738.51,25.60,90.40,125.00,0.00,0.00,0.000
738.64,25.70,90.50,125.00,0.00,0.00,0.000
738.58,25.70,90.70,125.00,0.00,0.00,0.000
738.67,25.70,90.90,125.00,0.00,0.00,0.000
738.53,25.80,91.10,125.00,0.00,0.00,0.000
738.71,25.90,91.60,125.00,0.00,0.00,0.000
738.72,26.00,91.80,125.00,0.00,0.00,0.000
738.49,26.00,95.90,125.00,0.00,0.00,0.000
738.46,26.10,96.50,125.00,0.00,0.00,0.000
738.49,26.20,104.60,125.00,0.00,0.00,0.000
738.52,26.40,125.00,125.00,0.00,0.00,0.000
738.51,26.50,125.00,125.00,0.00,0.00,0.000
738.41,26.60,125.00,125.00,0.00,0.00,0.000
738.49,26.60,125.00,125.00,0.00,0.00,0.000
738.45,26.70,125.00,125.00,0.00,0.00,0.000
738.37,26.70,125.00,125.00,0.00,0.00,0.000
738.40,26.70,125.00,125.00,0.00,0.00,0.000
738.36,26.80,125.00,125.00,0.00,0.00,0.000
738.34,26.80,125.00,125.00,0.00,0.00,0.000
738.27,26.80,125.00,125.00,0.00,0.00,0.000
738.32,26.80,125.00,125.00,0.00,0.00,0.000
738.27,26.80,125.00,125.00,0.00,0.00,0.000
738.24,26.80,125.00,125.00,0.00,0.00,0.000
738.10,26.80,125.00,125.00,0.00,0.00,0.000
738.02,26.80,125.00,125.00,0.00,0.00,0.000
738.10,26.80,125.00,125.00,0.00,0.00,0.000
738.07,26.80,125.00,125.00,0.00,0.00,0.000
738.02,26.80,125.00,125.00,0.00,0.00,0.000
737.99,26.90,125.00,125.00,0.00,0.00,0.000
737.99,26.90,125.00,125.00,0.00,0.00,0.000
737.96,26.80,125.00,125.00,0.00,0.00,0.000
737.90,26.70,125.00,125.00,0.00,0.00,0.000
737.83,26.70,125.00,125.00,0.00,0.00,0.000
737.75,26.70,125.00,125.00,0.00,0.00,0.000
737.78,26.60,125.00,125.00,0.00,0.00,0.000
737.72,26.50,125.00,125.00,0.00,0.00,0.000
737.59,26.50,125.00,125.00,0.00,0.00,0.000
737.45,26.40,125.00,125.00,0.00,0.00,0.000
737.46,26.40,125.00,125.00,0.00,0.00,0.000
737.41,26.30,125.00,125.00,0.00,0.00,0.000
737.30,26.10,125.00,125.00,0.00,0.00,0.000
737.27,26.00,125.00,125.00,0.00,0.00,0.000
